patch_id,patch_id_s1,timestamp_s2,timestamp_s1,season_s2,season_s1,lon,lat,climatezone
S2B_MSIL2A_20170808T094029_10_16,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_16,2017-08-08 09:40:29,2017-08-08 04:34:59,0.91838,0.91838,24.08204,54.83398,26
S2A_MSIL2A_20180527T093041_41_76,S1A_IW_GRDH_1SDV_20180525T153234_35VPK_41_76,2018-05-27 09:30:41,2018-05-25 15:32:34,0.97631,0.97251,29.88681,62.27556,27
S2B_MSIL2A_20180201T093219_17_15,S1B_IW_GRDH_1SDV_20180203T044529_34TEP_17_15,2018-02-01 09:32:19,2018-02-03 04:45:29,0.34129,0.35821,21.26206,44.08566,26
S2B_MSIL2A_20180521T100029_87_24,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_87_24,2018-05-21 10:00:29,2018-05-21 04:48:58,0.96409,0.96409,25.2855,64.59815,27
S2A_MSIL2A_20170905T095031_14_16,S1B_IW_GRDH_1SDV_20170907T043202_35VNL_14_16,2017-09-05 09:50:31,2017-09-07 04:32:02,0.79928,0.78867,27.35343,63.84903,27
S2B_MSIL2A_20171219T095409_18_20,S1B_IW_GRDH_1SDV_20171220T050912_33TXN_18_20,2017-12-19 09:54:09,2017-12-20 05:09:12,0.02388,0.01543,16.62631,47.62083,26
S2B_MSIL2A_20170914T093029_42_87,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_42_87,2017-09-14 09:30:29,2017-09-14 16:25:16,0.74967,0.74967,21.63809,44.2068,26
S2A_MSIL2A_20171002T112111_42_33,S1B_IW_GRDH_1SDV_20171004T064231_29SNC_42_33,2017-10-02 11:21:11,2017-10-04 06:42:31,0.63734,0.62424,-8.41547,38.48526,8
S2A_MSIL2A_20170701T093031_6_51,S1B_IW_GRDH_1SDV_20170629T153202_35VPK_6_51,2017-07-01 09:30:31,2017-06-29 15:32:02,0.99631,0.99764,29.09694,62.55912,27
S2A_MSIL2A_20171121T112351_53_1,S1B_IW_GRDH_1SDV_20171121T064205_29SND_53_1,2017-11-21 11:23:51,2017-11-21 06:42:05,0.25986,0.25986,-8.25105,39.73163,8
S2B_MSIL2A_20171112T114339_67_49,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_67_49,2017-11-12 11:43:39,2017-11-12 18:13:43,0.33482,0.33482,-6.32211,52.6854,15
S2A_MSIL2A_20171101T094131_88_30,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_88_30,2017-11-01 09:41:31,2017-11-01 15:40:16,0.42359,0.42359,29.08126,62.78563,27
S2A_MSIL2A_20180413T095031_19_7,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_19_7,2018-04-13 09:50:31,2018-04-13 16:19:57,0.82844,0.82844,21.37357,55.8643,26
S2B_MSIL2A_20180525T094029_52_56,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_52_56,2018-05-25 09:40:29,2018-05-25 15:32:59,0.97251,0.97251,28.26129,63.41313,27
S2A_MSIL2A_20180413T95032_61_24,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_61_24,2018-04-13 09:50:32,2018-04-15 16:04:51,0.82844,0.83808,24.72664,60.15298,26
S2B_MSIL2A_20180525T094029_12_31,S1B_IW_GRDH_1SDV_20180524T154016_35VNL_12_31,2018-05-25 09:40:29,2018-05-24 15:40:16,0.97251,0.97051,27.30289,63.68761,27
S2B_MSIL2A_20170825T093029_24_23,S1A_IW_GRDH_1SDV_20170826T163327_34TEQ_24_23,2017-08-25 09:30:29,2017-08-26 16:33:27,0.85232,0.84787,21.37212,44.89938,14
S2B_MSIL2A_20180224T112109_58_72,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_58_72,2018-02-24 11:21:09,2018-02-25 18:34:47,0.52773,0.53538,-8.19999,38.06221,8
S2B_MSIL2A_20180525T94031_49_7,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_49_7,2018-05-25 09:40:31,2018-05-24 15:40:16,0.97251,0.97051,28.17411,63.04388,27
S2A_MSIL2A_20171002T112111_41_11,S1B_IW_GRDH_1SDV_20171004T064231_29SNC_41_11,2017-10-02 11:21:11,2017-10-04 06:42:31,0.63734,0.62424,-8.42734,38.72323,8
S2A_MSIL2A_20170717T113321_75_62,S1A_IW_GRDH_1SDV_20170716T180622_29UPV_75_62,2017-07-17 11:33:21,2017-07-16 18:06:22,0.97567,0.97749,-6.13033,53.43951,15
S2B_MSIL2A_20170709T094029_20_0,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_20_0,2017-07-09 09:40:29,2017-07-09 04:31:59,0.98825,0.98825,27.50291,64.0209,27
S2A_MSIL2A_20180506T100031_1_62,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_1_62,2018-05-06 10:00:31,2018-05-07 05:09:48,0.92282,0.92604,15.0239,48.07827,26
S2A_MSIL2A_20171121T112351_75_26,S1A_IW_GRDH_1SDV_20171122T063450_29SND_75_26,2017-11-21 11:23:51,2017-11-22 06:34:50,0.25986,0.25142,-7.94712,39.45897,8
S2B_MSIL2A_20180422T093029_81_65,S1B_IW_GRDH_1SDV_20180423T043716_34TEQ_81_65,2018-04-22 09:30:29,2018-04-23 04:37:16,0.86983,0.8741,22.2287,44.43965,26
S2B_MSIL2A_20180522T093029_19_47,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_19_47,2018-05-22 09:30:29,2018-05-23 04:33:21,0.9663,0.96844,29.33345,61.70024,27
S2B_MSIL2A_20180525T94031_8_78,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_8_78,2018-05-25 09:40:31,2018-05-24 15:40:16,0.97251,0.97051,27.19619,62.28387,27
S2A_MSIL2A_20170905T095031_51_59,S1A_IW_GRDH_1SDV_20170903T153258_35VNL_51_59,2017-09-05 09:50:31,2017-09-03 15:32:58,0.79928,0.80965,28.23587,63.38104,27
S2A_MSIL2A_20180430T094031_50_46,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_50_46,2018-04-30 09:40:31,2018-04-29 16:32:54,0.90212,0.89832,19.21453,45.53738,26
S2B_MSIL2A_20180525T94030_87_7,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_87_7,2018-05-25 09:40:30,2018-05-24 15:39:51,0.97251,0.97051,28.95594,61.23954,27
S2B_MSIL2A_20171219T095409_15_40,S1B_IW_GRDH_1SDV_20171220T050912_33TXN_15_40,2017-12-19 09:54:09,2017-12-20 05:09:12,0.02388,0.01543,16.57195,47.40563,26
S2B_MSIL2A_20171219T095409_48_54,S1B_IW_GRDH_1SDV_20171220T050937_33TWN_48_54,2017-12-19 09:54:09,2017-12-20 05:09:37,0.02388,0.01543,15.76905,47.26266,26
S2B_MSIL2A_20170808T094029_73_64,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_73_64,2017-08-08 09:40:29,2017-08-08 04:35:24,0.91838,0.91838,25.28033,54.33915,26
S2A_MSIL2A_20180510T94033_5_47,S1A_IW_GRDH_1SDV_20180511T043205_35WPN_5_47,2018-05-10 09:40:33,2018-05-11 04:32:05,0.9353,0.93826,29.28599,65.2928,27
S2B_MSIL2A_20180515T112110_49_74,S1B_IW_GRDH_1SDV_20180515T063356_29SND_49_74,2018-05-15 11:21:10,2018-05-15 06:33:56,0.94941,0.94941,-8.31481,38.94269,8
S2A_MSIL2A_20180527T093041_57_74,S1A_IW_GRDH_1SDV_20180525T153234_35VPK_57_74,2018-05-27 09:30:41,2018-05-25 15:32:34,0.97631,0.97251,30.25847,62.28889,27
S2A_MSIL2A_20180506T100031_21_13,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_21_13,2018-05-06 10:00:31,2018-05-07 05:09:48,0.92282,0.92604,15.34972,48.60674,26
S2A_MSIL2A_20171101T94132_62_16,S1B_IW_GRDH_1SDV_20171101T042417_35VNJ_62_16,2017-11-01 09:41:32,2017-11-01 04:24:17,0.42359,0.42359,28.43381,62.0466,27
S2B_MSIL2A_20180326T112109_23_54,S1B_IW_GRDH_1SDV_20180327T183408_29SNB_23_54,2018-03-26 11:21:09,2018-03-27 18:34:08,0.73158,0.73731,-8.68179,37.35768,8
S2A_MSIL2A_20171121T112351_35_7,S1B_IW_GRDH_1SDV_20171121T064205_29SND_35_7,2017-11-21 11:23:51,2017-11-21 06:42:05,0.25986,0.25986,-8.50357,39.66811,8
S2A_MSIL2A_20180510T94032_17_89,S1A_IW_GRDH_1SDV_20180511T043205_35WPP_17_89,2018-05-10 09:40:32,2018-05-11 04:32:05,0.9353,0.93826,29.639,65.73254,27
S2A_MSIL2A_20180527T093041_55_38,S1A_IW_GRDH_1SDV_20180525T153234_35VPK_55_38,2018-05-27 09:30:41,2018-05-25 15:32:34,0.97631,0.97251,30.25421,62.67711,27
S2B_MSIL2A_20180521T100029_80_6,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_80_6,2018-05-21 10:00:29,2018-05-21 04:48:58,0.96409,0.96409,25.13992,64.79645,27
S2B_MSIL2A_20170914T093029_43_10,S1A_IW_GRDH_1SDV_20170914T162516_34TEP_43_10,2017-09-14 09:30:29,2017-09-14 16:25:16,0.74967,0.74967,21.65235,44.13811,26
S2A_MSIL2A_20170905T95032_2_1,S1B_IW_GRDH_1SDV_20170904T152443_35WPN_2_1,2017-09-05 09:50:32,2017-09-04 15:24:43,0.79928,0.8045,29.25118,65.78884,27
S2A_MSIL2A_20171221T112501_23_45,S1A_IW_GRDH_1SDV_20171221T064303_29SND_23_45,2017-12-21 11:25:01,2017-12-21 06:43:03,0.00699,0.00699,-8.67338,39.25783,8
S2B_MSIL2A_20171112T114339_33_62,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_33_62,2017-11-12 11:43:39,2017-11-12 18:13:43,0.33482,0.33482,-6.93188,52.55735,15
S2B_MSIL2A_20180515T094029_87_89,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_87_89,2018-05-15 09:40:29,2018-05-17 15:48:02,0.94941,0.95457,28.95681,61.25354,27
S2A_MSIL2A_20171101T094131_14_35,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_14_35,2017-11-01 09:41:31,2017-11-01 15:40:16,0.42359,0.42359,27.34018,62.74676,27
S2B_MSIL2A_20170927T094019_81_8,S1A_IW_GRDH_1SDV_20170925T043501_35ULB_81_8,2017-09-27 09:40:19,2017-09-25 04:35:01,0.66993,0.68278,25.36785,55.84326,26
S2A_MSIL2A_20171208T093351_79_82,S1A_IW_GRDH_1SDV_20171207T162425_34TEN_79_82,2017-12-08 09:33:51,2017-12-07 16:24:25,0.11651,0.12489,22.15999,42.45547,26
S2B_MSIL2A_20170709T094029_0_16,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_0_16,2017-07-09 09:40:29,2017-07-09 04:31:59,0.98825,0.98825,27.01179,63.84947,27
S2B_MSIL2A_20180204T94161_36_5,S1A_IW_GRDH_1SDV_20180204T043253_35VPK_36_5,2018-02-04 09:41:56,2018-02-04 04:32:53,0.36662,0.36662,29.84369,63.04173,27
S2B_MSIL2A_20180225T105019_89_53,S1A_IW_GRDH_1SDV_20180225T055027_31UER_89_53,2018-02-25 10:50:19,2018-02-25 05:50:27,0.53538,0.53538,4.49727,49.96524,15
S2A_MSIL2A_20171104T095201_6_37,S1A_IW_GRDH_1SDV_20171104T165048_33TXN_6_37,2017-11-04 09:52:01,2017-11-04 16:50:48,0.39974,0.39974,16.42973,47.43989,26
S2A_MSIL2A_20170818T103021_38_34,S1B_IW_GRDH_1SDV_20170818T054218_32TMT_38_34,2017-08-18 10:30:21,2017-08-18 05:42:18,0.88173,0.88173,8.2854,47.47897,15
S2B_MSIL2A_20170924T93020_26_36,S1B_IW_GRDH_1SDV_20170924T155448_35UMB_26_36,2017-09-24 09:30:20,2017-09-24 15:54:48,0.68913,0.68913,25.91843,55.54741,26
S2B_MSIL2A_20180421T100031_8_87,S1A_IW_GRDH_1SDV_20180421T165111_33UWQ_8_87,2018-04-21 10:00:31,2018-04-21 16:51:11,0.86549,0.86549,15.13837,48.70813,26
S2A_MSIL2A_20180510T94032_8_46,S1A_IW_GRDH_1SDV_20180511T043205_35WPP_8_46,2018-05-10 09:40:32,2018-05-11 04:32:05,0.9353,0.93826,29.44761,66.19895,27
S2B_MSIL2A_20170709T094029_67_56,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_67_56,2017-07-09 09:40:29,2017-07-09 04:31:59,0.98825,0.98825,28.62162,63.40949,27
S2B_MSIL2A_20170914T93030_59_63,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_59_63,2017-09-14 09:30:30,2017-09-14 16:24:51,0.74967,0.74967,21.88386,43.56392,26
S2B_MSIL2A_20180224T112109_46_86,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_46_86,2018-02-24 11:21:09,2018-02-25 18:34:47,0.52773,0.53538,-8.36544,37.91181,8
S2B_MSIL2A_20180502T093039_59_72,S1A_IW_GRDH_1SDV_20180430T162450_34TEP_59_72,2018-05-02 09:30:39,2018-04-30 16:24:50,0.90928,0.90212,21.88244,43.46669,26
S2A_MSIL2A_20170827T092031_8_67,S1B_IW_GRDH_1SDV_20170827T162434_34TFQ_8_67,2017-08-27 09:20:31,2017-08-27 16:24:34,0.84336,0.84336,22.38422,44.41627,25
S2B_MSIL2A_20180417T102019_66_69,S1A_IW_GRDH_1SDV_20180417T155012_34WFV_66_69,2018-04-17 10:20:19,2018-04-17 15:50:12,0.84748,0.84748,25.09485,66.8144,27
S2A_MSIL2A_20180228T101021_90_50,S1A_IW_GRDH_1SDV_20180228T154921_34WFS_90_50,2018-02-28 10:10:21,2018-02-28 15:49:21,0.55805,0.55805,25.31624,64.31678,27
S2A_MSIL2A_20180526T100031_79_82,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_79_82,2018-05-26 10:00:31,2018-05-26 04:56:42,0.97444,0.97444,25.26965,65.7711,27
S2B_MSIL2A_20170829T105019_39_8,S1B_IW_GRDH_1SDV_20170828T055807_31UER_39_8,2017-08-29 10:50:19,2017-08-28 05:58:07,0.83417,0.8388,3.66749,50.45865,15
S2B_MSIL2A_20170914T093029_56_70,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_56_70,2017-09-14 09:30:29,2017-09-14 16:25:16,0.74967,0.74967,21.85099,44.38907,26
S2A_MSIL2A_20171208T093351_80_0,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_80_0,2017-12-08 09:33:51,2017-12-07 16:24:50,0.11651,0.12489,22.19152,43.34125,26
S2A_MSIL2A_20171221T112501_2_12,S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_12,2017-12-21 11:25:01,2017-12-21 06:42:38,0.00699,0.00699,-8.96528,39.61511,9
S2A_MSIL2A_20170813T112121_26_43,S1A_IW_GRDH_1SDV_20170812T182647_29SNC_26_43,2017-08-13 11:21:21,2017-08-12 18:26:47,0.90086,0.90449,-8.63615,38.37801,8
S2A_MSIL2A_20180527T093041_69_32,S1B_IW_GRDH_1SDV_20180526T152354_35VPK_69_32,2018-05-27 09:30:41,2018-05-26 15:23:54,0.97631,0.97444,30.58945,62.73363,27
S2B_MSIL2A_20180421T100029_56_27,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_56_27,2018-04-21 10:00:29,2018-04-21 16:50:46,0.86549,0.86549,15.90089,47.55324,27
S2B_MSIL2A_20180515T094029_2_0,S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_2_0,2018-05-15 09:40:29,2018-05-16 04:41:13,0.94941,0.95202,27.05732,62.22637,27
S2A_MSIL2A_20180413T095031_27_14,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_27_14,2018-04-13 09:50:31,2018-04-13 16:19:57,0.82844,0.82844,21.52593,55.78827,26
S2B_MSIL2A_20180525T94031_18_63,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_18_63,2018-05-25 09:40:31,2018-05-24 15:40:16,0.97251,0.97051,27.42975,62.44492,27
S2A_MSIL2A_20180205T100211_69_54,S1A_IW_GRDH_1SDV_20180202T044945_35VLJ_69_54,2018-02-05 10:02:11,2018-02-02 04:49:45,0.375,0.34976,24.80039,61.62701,27
S2A_MSIL2A_20171221T112501_68_61,S1B_IW_GRDH_1SDV_20171222T063355_29SND_68_61,2017-12-21 11:25:01,2017-12-22 06:33:55,0.00699,0.00146,-8.04987,39.08141,8
S2A_MSIL2A_20180413T95032_41_25,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_41_25,2018-04-13 09:50:32,2018-04-15 16:04:51,0.82844,0.83808,24.29571,60.1341,26
S2B_MSIL2A_20180509T092029_20_87,S1A_IW_GRDH_1SDV_20180511T043832_34TFN_20_87,2018-05-09 09:20:29,2018-05-11 04:38:32,0.93228,0.93826,22.51395,42.3973,26
S2B_MSIL2A_20180525T094029_71_15,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_71_15,2018-05-25 09:40:29,2018-05-25 15:32:59,0.97251,0.97251,28.74456,63.84971,27
S2A_MSIL2A_20171002T094031_43_65,S1B_IW_GRDH_1SDV_20170930T164112_34TCR_43_65,2017-10-02 09:40:31,2017-09-30 16:41:12,0.63734,0.65027,19.11385,45.33053,14
S2B_MSIL2A_20180522T093029_15_53,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_15_53,2018-05-22 09:30:29,2018-05-23 04:33:21,0.9663,0.96844,29.23809,61.63717,27
S2A_MSIL2A_20171101T094131_30_16,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_30_16,2017-11-01 09:41:31,2017-11-01 15:40:16,0.42359,0.42359,27.72095,62.94997,27
S2B_MSIL2A_20180502T093039_85_26,S1A_IW_GRDH_1SDV_20180430T162450_34TEP_85_26,2018-05-02 09:30:39,2018-04-30 16:24:50,0.90928,0.90212,22.2786,43.95996,14
S2B_MSIL2A_20170927T094019_54_43,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_54_43,2017-09-27 09:40:19,2017-09-28 16:11:50,0.66993,0.66343,24.82158,56.3557,26
S2B_MSIL2A_20171015T104009_16_3,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_16_3,2017-10-15 10:40:09,2017-10-16 05:50:31,0.54908,0.542,6.0972,50.4733,26
S2B_MSIL2A_20180220T114339_42_13,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_42_13,2018-02-20 11:43:39,2018-02-19 06:38:51,0.49672,0.48886,-6.69729,53.98044,15
S2B_MSIL2A_20180204T094159_8_41,S1A_IW_GRDH_1SDV_20180204T043318_35VNH_8_41,2018-02-04 09:41:59,2018-02-04 04:33:18,0.36662,0.36662,27.18755,60.88722,27
S2B_MSIL2A_20180515T112110_27_5,S1B_IW_GRDH_1SDV_20180515T063356_29SND_27_5,2018-05-15 11:21:10,2018-05-15 06:33:56,0.94941,0.94941,-8.61537,39.69016,8
S2B_MSIL2A_20170914T093029_24_72,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_24_72,2017-09-14 09:30:29,2017-09-14 16:25:16,0.74967,0.74967,21.36875,44.37004,26
S2A_MSIL2A_20180526T100031_50_23,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_50_23,2018-05-26 10:00:31,2018-05-26 04:56:42,0.97444,0.97444,24.6,66.42438,27
S2A_MSIL2A_20180526T100031_56_18,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_56_18,2018-05-26 10:00:31,2018-05-26 04:56:42,0.97444,0.97444,24.76908,66.47429,27
S2B_MSIL2A_20180201T093219_79_10,S1B_IW_GRDH_1SDV_20180130T162407_34TEP_79_10,2018-02-01 09:32:19,2018-01-30 16:24:07,0.34129,0.32482,22.19234,44.13375,26
S2B_MSIL2A_20180502T093039_20_70,S1A_IW_GRDH_1SDV_20180430T162450_34TEP_20_70,2018-05-02 09:30:39,2018-04-30 16:24:50,0.90928,0.90212,21.304,43.4913,26
S2A_MSIL2A_20180507T093041_6_1,S1A_IW_GRDH_1SDV_20180506T042655_35UMA_6_1,2018-05-07 09:30:41,2018-05-06 04:26:55,0.92604,0.92282,25.55719,55.02226,26
S2B_MSIL2A_20180417T102019_31_66,S1A_IW_GRDH_1SDV_20180417T155012_34WFV_31_66,2018-04-17 10:20:19,2018-04-17 15:50:12,0.84748,0.84748,24.1445,66.8685,27
S2B_MSIL2A_20171015T104009_26_51,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_26_51,2017-10-15 10:40:09,2017-10-16 05:50:31,0.54908,0.542,6.23088,49.95147,26
S2A_MSIL2A_20180526T100031_63_48,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_63_48,2018-05-26 10:00:31,2018-05-26 04:56:42,0.97444,0.97444,24.9068,66.14743,27
S2A_MSIL2A_20170704T112111_57_26,S1A_IW_GRDH_1SDV_20170706T064235_29SND_57_26,2017-07-04 11:21:11,2017-07-06 06:42:35,0.99382,0.9918,-8.19816,39.46097,8
S2B_MSIL2A_20171219T095409_4_18,S1B_IW_GRDH_1SDV_20171220T050912_33TXN_4_18,2017-12-19 09:54:09,2017-12-20 05:09:12,0.02388,0.01543,16.40338,47.64537,26
S2B_MSIL2A_20170924T93021_33_2,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_33_2,2017-09-24 09:30:21,2017-09-25 04:32:56,0.68913,0.68278,29.77568,63.07541,27
S2A_MSIL2A_20180510T94032_24_88,S1A_IW_GRDH_1SDV_20180511T043205_35WPP_24_88,2018-05-10 09:40:32,2018-05-11 04:32:05,0.9353,0.93826,29.82312,65.74002,27
S2A_MSIL2A_20180526T100031_54_17,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_54_17,2018-05-26 10:00:31,2018-05-26 04:56:42,0.97444,0.97444,24.71691,66.48632,27
S2A_MSIL2A_20180527T093041_88_52,S1B_IW_GRDH_1SDV_20180526T152354_35VPK_88_52,2018-05-27 09:30:41,2018-05-26 15:23:54,0.97631,0.97444,31.00533,62.50664,27
S2B_MSIL2A_20180515T094029_20_22,S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_20_22,2018-05-15 09:40:29,2018-05-16 04:41:13,0.94941,0.95202,27.46912,61.98861,27
S2B_MSIL2A_20180422T093029_39_67,S1A_IW_GRDH_1SDV_20180422T044621_34TEQ_39_67,2018-04-22 09:30:29,2018-04-22 04:46:21,0.86983,0.86983,21.59521,44.4231,26
S2B_MSIL2A_20180223T101019_67_85,S1A_IW_GRDH_1SDV_20180221T155746_34WFT_67_85,2018-02-23 10:10:19,2018-02-21 15:57:46,0.52004,0.50453,24.81897,64.85197,27
S2A_MSIL2A_20170813T112121_50_24,S1A_IW_GRDH_1SDV_20170812T182647_29SNC_50_24,2017-08-13 11:21:21,2017-08-12 18:26:47,0.90086,0.90449,-8.30447,38.58199,8
S2B_MSIL2A_20180502T093039_3_62,S1A_IW_GRDH_1SDV_20180430T162450_34TEP_3_62,2018-05-02 09:30:39,2018-04-30 16:24:50,0.90928,0.90212,21.05177,43.57813,26
S2B_MSIL2A_20170906T101019_64_2,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_64_2,2017-09-06 10:10:19,2017-09-06 15:57:49,0.79401,0.79401,24.74268,64.85014,27
S2A_MSIL2A_20170701T093031_10_62,S1B_IW_GRDH_1SDV_20170629T153202_35VPK_10_62,2017-07-01 09:30:31,2017-06-29 15:32:02,0.99631,0.99764,29.18156,62.43929,27
S2B_MSIL2A_20180421T114349_51_17,S1A_IW_GRDH_1SDV_20180420T063852_29UPU_51_17,2018-04-21 11:43:49,2018-04-20 06:38:52,0.86549,0.86108,-6.58682,53.03637,15
S2A_MSIL2A_20180205T100211_8_68,S1A_IW_GRDH_1SDV_20180207T045754_35VLJ_8_68,2018-02-05 10:02:11,2018-02-07 04:57:54,0.375,0.39168,23.43935,61.44735,27
S2B_MSIL2A_20170725T100029_11_78,S1B_IW_GRDH_1SDV_20170725T151656_35WPR_11_78,2017-07-25 10:00:29,2017-07-25 15:16:56,0.95865,0.95865,29.68192,67.64563,27
S2B_MSIL2A_20180515T112110_24_0,S1B_IW_GRDH_1SDV_20180515T063356_29SND_24_0,2018-05-15 11:21:10,2018-05-15 06:33:56,0.94941,0.94941,-8.65709,39.74436,9
S2A_MSIL2A_20170905T95032_3_3,S1B_IW_GRDH_1SDV_20170904T152443_35WPN_3_3,2017-09-05 09:50:32,2017-09-04 15:24:43,0.79928,0.8045,29.27549,65.76694,27
S2B_MSIL2A_20170709T094029_25_59,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_25_59,2017-07-09 09:40:29,2017-07-09 04:31:59,0.98825,0.98825,27.6118,63.38507,27
S2A_MSIL2A_20171101T094131_16_26,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_16_26,2017-11-01 09:41:31,2017-11-01 15:40:16,0.42359,0.42359,27.38843,62.84357,27
S2A_MSIL2A_20180205T100211_13_53,S1A_IW_GRDH_1SDV_20180207T045754_35VLJ_13_53,2018-02-05 10:02:11,2018-02-07 04:57:54,0.375,0.39168,23.53372,61.61154,27
S2B_MSIL2A_20170709T094029_42_75,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_42_75,2017-07-09 09:40:29,2017-07-09 04:31:59,0.98825,0.98825,28.0138,63.21045,27
S2B_MSIL2A_20170817T101019_88_48,S1B_IW_GRDH_1SDV_20170817T045612_34WFS_88_48,2017-08-17 10:10:19,2017-08-17 04:56:12,0.88568,0.88568,25.27008,64.33971,27
S2A_MSIL2A_20180205T100211_50_21,S1A_IW_GRDH_1SDV_20180209T155657_35VLJ_50_21,2018-02-05 10:02:11,2018-02-09 15:56:57,0.375,0.40823,24.34023,61.97453,27
S2B_MSIL2A_20180522T093029_3_35,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_3_35,2018-05-22 09:30:29,2018-05-23 04:33:21,0.9663,0.96844,28.97895,61.83513,27
S2B_MSIL2A_20170709T094029_62_40,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_62_40,2017-07-09 09:40:29,2017-07-09 04:31:59,0.98825,0.98825,28.51059,63.58306,27
S2B_MSIL2A_20170924T093019_80_43,S1A_IW_GRDH_1SDV_20170922T152425_35VPK_80_43,2017-09-24 09:30:19,2017-09-22 15:24:25,0.68913,0.70168,30.8318,62.60858,27
S2A_MSIL2A_20170617T113321_64_20,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_64_20,2017-06-17 11:33:21,2017-06-17 06:46:59,0.99935,0.99935,-6.35639,52.9991,15
S2A_MSIL2A_20170905T95032_0_15,S1B_IW_GRDH_1SDV_20170904T152443_35WPN_0_15,2017-09-05 09:50:32,2017-09-04 15:24:43,0.79928,0.8045,29.18601,65.63899,27
S2A_MSIL2A_20171101T94132_29_37,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_29_37,2017-11-01 09:41:32,2017-11-01 15:39:51,0.42359,0.42359,27.67167,61.82618,27
S2A_MSIL2A_20171101T094131_55_61,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_55_61,2017-11-01 09:41:31,2017-11-01 04:24:17,0.42359,0.42359,28.29078,62.46115,27
S2B_MSIL2A_20170906T101020_71_74,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_71_74,2017-09-06 10:10:20,2017-09-06 15:57:49,0.79401,0.79401,24.81019,64.07203,27
S2B_MSIL2A_20170906T101020_83_33,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_83_33,2017-09-06 10:10:20,2017-09-06 15:57:49,0.79401,0.79401,25.17067,64.50437,27
S2B_MSIL2A_20180204T94160_10_41,S1A_IW_GRDH_1SDV_20180204T043318_35VNJ_10_41,2018-02-04 09:41:55,2018-02-04 04:33:18,0.36662,0.36662,27.2385,61.78453,27
S2A_MSIL2A_20180205T100211_32_69,S1A_IW_GRDH_1SDV_20180202T044945_35VLJ_32_69,2018-02-05 10:02:11,2018-02-02 04:49:45,0.375,0.34976,23.97972,61.44963,27
